Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Tonga,524,50,0,0,524,50,Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Taiwan,240,5,0,0,240,5,Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,United States of America,"30,650","2,463","5,569","6,766","36,219","9,229",Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Viet Nam,36,2,"1,185",24,"1,221",26,Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,Samoa,"4,797","66,447","14,422","253,896","19,219","320,343",Final,,,
202203,8536909010,"Electrical apparatus; wire and cable connectors and the like, for a voltage not exceeding 1000 volts, n.e.c. in item 8536.90",NMB,South Africa,0,0,"1,834","4,530","1,834","4,530",Final,,,
202203,8536909017,"Electrical apparatus; fuse switchgear, for pressures not exceeding 660 volts, n.e.c. in item 8536.90",NMB,Japan,0,0,"8,242",282,"8,242",282,Final,,,
202203,8536909017,"Electrical apparatus; fuse switchgear, for pressures not exceeding 660 volts, n.e.c. in item 8536.90",NMB,Taiwan,0,0,23,1,23,1,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Argentina,"5,697",,0,,"5,697",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Australia,"23,520",,"69,361",,"92,881",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Switzerland,"65,766",,0,,"65,766",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Cook Islands,"4,494",,0,,"4,494",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,"China, People's Republic of","4,404",,"6,985",,"11,389",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Germany,"3,500",,0,,"3,500",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Denmark,"113,908",,0,,"113,908",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Fiji,0,,583,,583,,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,United Kingdom,0,,670,,670,,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Hong Kong (Special Administrative Region),"64,358",,"8,434",,"72,792",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Indonesia,"1,532",,512,,"2,044",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,India,0,,826,,826,,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Japan,"5,308",,"1,836",,"7,144",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Kiribati,"2,408",,0,,"2,408",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Kuwait,"8,577",,0,,"8,577",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Malaysia,"5,022",,"1,779",,"6,801",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,French Polynesia,0,,160,,160,,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Philippines,0,,"4,240",,"4,240",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Saudi Arabia,0,,11,,11,,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Singapore,0,,828,,828,,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Thailand,"1,463",,"1,615",,"3,078",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Turkey,0,,"1,943",,"1,943",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Taiwan,"2,263",,"12,079",,"14,342",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,United States of America,"11,906",,"3,863",,"15,769",,Final,,,
202203,8536909049,"Electrical apparatus; for switching or protecting electrical circuits or for making connections to or in electrical circuits, n.e.c. in item 8536.90, for a voltage not exceeding 1000 volts",,Samoa,"5,084",,0,,"5,084",,Final,,,
202203,8537100001,"Electrical switchboards; with items from heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Australia,"103,376",,"24,158",,"127,534",,Final,,,
202203,8537100001,"Electrical switchboards; with items from heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Canada,"42,244",,0,,"42,244",,Final,,,
202203,8537100001,"Electrical switchboards; with items from heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Fiji,0,,"2,554",,"2,554",,Final,,,
202203,8537100001,"Electrical switchboards; with items from heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,United Kingdom,"29,996",,0,,"29,996",,Final,,,
202203,8537100001,"Electrical switchboards; with items from heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Japan,0,,"2,625",,"2,625",,Final,,,
202203,8537100001,"Electrical switchboards; with items from heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,"Korea, Republic of",0,,"1,338",,"1,338",,Final,,,
202203,8537100001,"Electrical switchboards; with items from heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Netherlands,"20,751",,0,,"20,751",,Final,,,
202203,8537100001,"Electrical switchboards; with items from heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,United States of America,"158,587",,351,,"158,938",,Final,,,
202203,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,United Arab Emirates,"1,443",,"10,135",,"11,578",,Final,,,
202203,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Australia,"396,018",,"96,867",,"492,885",,Final,,,
202203,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Belgium,"2,533",,"42,298",,"44,831",,Final,,,
202203,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Bahrain,"1,296",,0,,"1,296",,Final,,,
202203,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Canada,"40,316",,0,,"40,316",,Final,,,
202203,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Cook Islands,"4,052",,0,,"4,052",,Final,,,
202203,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Chile,"166,742",,0,,"166,742",,Final,,,
202203,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,"China, People's Republic of","187,474",,"7,265",,"194,739",,Final,,,
202203,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Germany,"1,457",,"32,373",,"33,830",,Final,,,
202203,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Denmark,"70,202",,0,,"70,202",,Final,,,
202203,8537100009,"Electrical panels, consoles, desks, cabinets, other bases (not switchboards); with items of heading no. 8535, 8536 and chapter 90, (other than switching apparatus of heading no. 8517), for control or distribution of electricity not exceeding 1000 volts",,Fiji,"17,191",,"1,560",,"18,751",,Final,,,
