Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202204,302891025,"Fish; fresh or chilled, John Dory, whole",KGM,"259,432","21,272",0,0,"259,432","21,272",Final,,,,
202204,302891039,"Fish; fresh or chilled, mullet, whole",KGM,"5,238",477,0,0,"5,238",477,Final,,,,
202204,302891049,"Fish; fresh or chilled, tarakihi, whole",KGM,"13,325","1,554",0,0,"13,325","1,554",Final,,,,
202204,302891055,"Fish; fresh or chilled, trevally, whole",KGM,"93,206","10,679",0,0,"93,206","10,679",Final,,,,
202204,302891065,"Fish; fresh or chilled, yellowtail kingfish, whole",KGM,"34,039","2,390",0,0,"34,039","2,390",Final,,,,
202204,302891079,"Fish; fresh or chilled, n.e.c. in heading 0302, whole",KGM,"177,264","14,467",0,0,"177,264","14,467",Final,,,,
202204,302892010,"Fish; fresh or chilled, bluenose, headed and gutted",KGM,"8,782",603,0,0,"8,782",603,Final,,,,
202204,302892015,"Fish; fresh or chilled, groper, headed and gutted",KGM,"36,172","2,800",0,0,"36,172","2,800",Final,,,,
202204,302892025,"Fish; fresh or chilled, John Dory, headed and gutted",KGM,238,22,0,0,238,22,Final,,,,
202204,302892079,"Fish; fresh or chilled, n.e.c. in heading 0302, headed and gutted",KGM,"194,739","18,395",0,0,"194,739","18,395",Final,,,,
202204,302899011,"Fish; fresh or chilled, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"49,320","2,838",0,0,"49,320","2,838",Final,,,,
202204,302899013,"Fish; fresh or chilled, groper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"162,753","11,719",0,0,"162,753","11,719",Final,,,,
202204,302899021,"Fish; fresh or chilled, John Dory, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"1,802",159,0,0,"1,802",159,Final,,,,
202204,302899033,"Fish; fresh or chilled, tarakihi, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,334,50,0,0,334,50,Final,,,,
